0 4.25227 2.95227 2.86841 3.68196 3.73227 3.83292
1 4.23642 2.95264 2.8599 3.68504 3.72118 3.80856
2 4.22077 2.95321 2.85616 3.68633 3.71091 3.78638
3 4.20531 2.95398 2.85882 3.68531 3.70146 3.76667
3 4.20531 2.95398 2.85882 3.68531 3.70146 3.76667
4 4.19007 2.95493 2.86951 3.6815 3.69285 3.74971
5 4.17503 2.95605 2.88519 3.67602 3.68506 3.73579
6 4.16021 2.95735 2.90265 3.66998 3.67812 3.72519
7 4.1456 2.95882 2.92164 3.66342 3.67203 3.71818
8 4.13122 2.96044 2.94189 3.65639 3.6668 3.71503
9 4.11707 2.96222 2.96313 3.64894 3.66243 3.71434
10 4.10315 2.96414 2.98509 3.6411 3.65893 3.71514
11 4.08946 2.9662 3.00752 3.63294 3.65631 3.71731
12 4.07602 2.96839 3.03014 3.62449 3.65457 3.72073
13 4.06282 2.97071 3.0527 3.61579 3.65372 3.72529
14 4.04987 2.97314 3.07491 3.6069 3.65377 3.73085
15 4.03717 2.97569 3.09653 3.59787 3.65473 3.73731
15 4.03717 2.97569 3.09653 3.59787 3.65473 3.73731
16 4.02473 2.97834 3.1172 3.58873 3.65663 3.74455
17 4.01255 2.98109 3.1357 3.57953 3.66003 3.75244
18 4.00064 2.98392 3.15189 3.57033 3.66497 3.76087
19 3.989 2.98685 3.16604 3.56115 3.67127 3.76971
20 3.97763 2.98985 3.17842 3.55207 3.67877 3.77885
21 3.96654 2.99292 3.18931 3.5431 3.68729 3.78817
22 3.95574 2.99605 3.19896 3.53431 3.69666 3.79755
23 3.94522 2.99924 3.20767 3.52575 3.70672 3.80686
24.4 3.9309 3.00392 3.21876 3.5142 3.72162 3.81957
24.4 3.9309 3.00392 3.21876 3.5142 3.72162 3.81957
25 3.92482 3.00615 3.22329 3.50945 3.7282 3.82483
26 3.91474 3.01015 3.23076 3.50181 3.73928 3.83325
27 3.90474 3.01452 3.23836 3.49458 3.75036 3.84113
28 3.89481 3.01923 3.24636 3.4878 3.76127 3.84835
29 3.88495 3.02427 3.25504 3.48151 3.77184 3.85479
30 3.87517 3.02962 3.26466 3.47577 3.78189 3.86034
31 3.86547 3.03525 3.27549 3.47061 3.79127 3.86488
32 3.85585 3.04115 3.28781 3.46596 3.7998 3.86828
33 3.84631 3.0473 3.30188 3.46139 3.8073 3.87043
34 3.83685 3.05369 3.31799 3.45685 3.81361 3.87121
35 3.82748 3.06029 3.33639 3.45235 3.81856 3.8705
40 3.78198 3.09615 3.58892 3.43055 3.82962 3.85045
45 3.73886 3.14753 3.64024 3.41011 3.81674 3.813
50 3.69833 3.21625 3.68693 3.39132 3.76993 3.76736
60 3.62588 3.40646 3.77629 3.36529 3.52577 3.68817
70 3.56626 3.50104 3.81052 3.33267 3.3871 3.68157
80 3.51976 3.56999 3.78743 3.2714 3.28535 3.74901
80 3.51976 3.56999 3.78743 3.2714 3.28535 3.74901
90 3.48186 3.62236 3.71013 3.21273 3.34171 3.85311
100 3.447 3.65933 3.57307 3.14977 3.44823 3.98286
110 3.40967 3.65649 3.39094 3.0492 3.54906 4.13231
120 3.36437 3.59755 3.16735 2.96119 3.60694 4.10681
130 3.3071 3.48463 2.92314 2.88502 3.51802 3.99875
140 3.24459 3.33917 2.67583 2.7919 3.2852 3.88008
150 3.17861 3.1686 2.47465 2.67056 3.04403 3.68722
160 3.10914 2.94873 2.30721 2.57628 2.81261 3.23685
170 3.0374 2.68817 2.15683 2.46477 2.52688 2.96483
180 2.96209 2.48501 2.01523 2.33405 2.23526 2.68703
190 2.87839 2.15512 1.88697 2.22472 2.08824 2.38137
200 2.78097 1.92036 1.71955 2.12632 1.96335 2.02384
210 2.66777 1.75734 1.5755 2.03416 1.87644 1.868
220 2.55739 1.61226 1.45446 1.94602 1.82121 1.75995
220 2.55739 1.61226 1.45446 1.94602 1.82121 1.75995
230 2.45638 1.47132 1.33747 1.86296 1.76736 1.66525
240 2.35702 1.3341 1.22483 1.7878 1.71392 1.57818
250 2.25706 1.22503 1.12774 1.7236 1.66069 1.50998
260 2.15208 1.15296 1.05731 1.66465 1.6075 1.45562
270 2.04232 1.10505 1.00486 1.60414 1.54935 1.39743
280 1.93479 1.07233 0.966149 1.52952 1.47613 1.31982
290 1.83639 1.04604 0.937981 1.44118 1.39259 1.22494
300 1.75089 1.01877 0.913015 1.39613 1.27128 1.11983
310 1.67633 0.992815 0.890377 1.3611 1.16461 0.998159
320 1.61016 0.973566 0.87096 1.32818 1.0855 0.868504
330 1.54989 0.962606 0.855633 1.29635 1.03951 0.767691
340 1.49367 0.95592 0.844711 1.2645 1.01381 0.687904
350 1.44309 0.95344 0.836525 1.23169 0.988494 0.632152
360 1.40023 0.955347 0.830082 1.20192 0.963581 0.603178
370 1.36329 0.963076 0.824509 1.17848 0.939071 0.595137
380 1.32834 0.974562 0.818962 1.15987 0.914967 0.605156
390 1.29601 0.98682 0.812621 1.14426 0.890934 0.620055
400 1.26689 0.996958 0.804693 1.12989 0.865836 0.636079
400 1.26689 0.996958 0.804693 1.12989 0.865836 0.636079
410 1.24158 1.00219 0.794417 1.11515 0.840446 0.653397
420 1.22039 0.997202 0.779848 1.10114 0.815732 0.674409
430 1.20159 0.978112 0.760103 1.0881 0.792622 0.70055
440 1.18462 0.952214 0.738183 1.07522 0.772012 0.704529
450 1.16933 0.921345 0.717056 1.06172 0.754604 0.693448
460 1.15422 0.88666 0.699573 1.04683 0.738442 0.673488
470 1.14213 0.842475 0.688303 1.02983 0.722655 0.650007
480 1.1385 0.793718 0.68261 1.01047 0.707192 0.622336
490 1.13613 0.752291 0.680882 0.990602 0.692004 0.591748
500 1.13356 0.722485 0.681919 0.970565 0.677043 0.560879
510 1.13065 0.702877 0.684563 0.950432 0.662265 0.532252
520 1.12727 0.696651 0.687703 0.930269 0.647627 0.508273
530 1.12332 0.697679 0.690279 0.910142 0.633085 0.490704
540 1.11892 0.701108 0.69128 0.890112 0.618602 0.477687
550 1.11408 0.707096 0.689747 0.870256 0.604141 0.470109
560 1.10873 0.713525 0.684773 0.850664 0.589665 0.467838
570 1.10196 0.715387 0.675551 0.831243 0.575144 0.466636
580 1.09 0.702834 0.66422 0.811879 0.560592 0.465767
590 1.07445 0.66075 0.652198 0.792464 0.546088 0.464783
600 1.0576 0.601154 0.63929 0.772898 0.531705 0.463261
600 1.0576 0.601154 0.63929 0.772898 0.531705 0.463261
610 1.04161 0.54001 0.625314 0.753085 0.517511 0.4608
620 1.02853 0.482712 0.610102 0.732936 0.503575 0.457377
630 1.01955 0.427142 0.593789 0.710776 0.492163 0.453444
640 1.01252 0.379953 0.577298 0.685971 0.484438 0.448922
650 1.00545 0.356812 0.560724 0.659576 0.479363 0.443728
660 1.00649 0.350155 0.544077 0.632588 0.475956 0.437512
670 1.00494 0.343005 0.527368 0.605947 0.473287 0.428327
670 1.00494 0.343005 0.527368 0.605947 0.473287 0.428327
685.3 0.512966 0.331486 0.501713 0.567844 0.468665 0.406294
735.3 0.411717 0.322529 0.41154 0.465721 0.42513 0.318447
771 0.368531 0.318012 0.368753 0.420031 0.384892 0.26639
771 0.368531 0.318012 0.368753 0.420031 0.384892 0.26639
785.3 0.352188 0.314311 0.355479 0.404779 0.370867 0.249888
835.3 0.308594 0.295963 0.303816 0.355635 0.326675 0.226104
885.3 0.272036 0.269674 0.251641 0.2995 0.29738 0.215652
935.3 0.23626 0.236136 0.212145 0.252053 0.264838 0.176817
985.3 0.201663 0.198463 0.180392 0.209667 0.210764 0.140183
1035.3 0.168619 0.161192 0.150849 0.167971 0.161757 0.113262
1085.3 0.137094 0.126517 0.12305 0.129542 0.125096 0.0939802
1135.3 0.107834 0.0960822 0.096983 0.0978798 0.0986024 0.0770437
1185.3 0.0816264 0.0700717 0.0703574 0.0714864 0.074899 0.0604751
1235.3 0.0586994 0.0484117 0.0487826 0.0495953 0.0525378 0.0432842
1285.3 0.0391915 0.0312537 0.0314723 0.0322733 0.0334913 0.0277592
1335.3 0.023335 0.0182588 0.0179739 0.0188317 0.0192275 0.0161647
1385.3 0.0113347 0.00880692 0.00844899 0.00915788 0.00948799 0.00816069
1435.3 0.0035858 0.00276274 0.00262524 0.00300003 0.0030876 0.00272534
1485.3 0.000183674 0.000139982 0.000134348 0.000160905 0.000161432 0.000144967
1535.3 0.00104744 0.000795735 0.000777789 0.000964961 0.000936682 0.000828447
1585.3 0.00605694 0.00462281 0.00458753 0.0057991 0.00545718 0.00476647
1635.3 0.0152341 0.0116378 0.011786 0.0146379 0.014021 0.0119652
1685.3 0.0289416 0.0219132 0.0222309 0.0278863 0.0270377 0.0233965
1735.3 0.047895 0.0355896 0.0355788 0.0458772 0.0448532 0.0392962
1785.3 0.0726463 0.0527099 0.0534542 0.0688703 0.0672947 0.0593924
1835.3 0.103798 0.0736231 0.0752966 0.0974848 0.0928835 0.082547
1885.3 0.141729 0.0993516 0.0991725 0.133206 0.124632 0.110663
1935.3 0.187155 0.131535 0.126729 0.176522 0.166926 0.145871
1985.3 0.23969 0.169708 0.161362 0.227658 0.21867 0.186971
2035.3 0.297891 0.212139 0.200509 0.286161 0.268982 0.228817
2085.3 0.361493 0.259836 0.241846 0.344581 0.324559 0.270069
2135.3 0.430948 0.313258 0.286941 0.394561 0.387399 0.309339
2185.3 0.504656 0.3725 0.33615 0.44442 0.45618 0.36172
2235.3 0.582714 0.437236 0.389307 0.500556 0.531647 0.436325
2285.3 0.668392 0.506762 0.445802 0.582091 0.614408 0.516981
2335.3 0.76559 0.579946 0.500708 0.680116 0.718553 0.59372
2385.3 0.879622 0.657226 0.550765 0.786263 0.834854 0.677703
2435.3 1.00867 0.739912 0.60791 0.900188 0.923727 0.800549
2485.3 1.1464 0.831329 0.685328 1.02711 1.05713 0.995553
2535.3 1.29325 0.93179 0.778434 1.20818 1.20751 1.20585
2585.3 1.44526 1.04636 0.883355 1.46749 1.36457 1.34103
2635.3 1.57249 1.16998 1.01124 1.79529 1.50961 1.69181
2685.3 1.68562 1.28816 1.18126 2.18836 1.66657 2.43393
2735.3 1.79782 1.39616 1.39553 2.55626 1.91309 2.96198
2741 1.81105 1.40825 1.42273 2.59877 1.9459 2.99203
2741 1.81105 1.40825 1.42273 2.59877 1.9459 2.99203
2785.3 1.94998 1.50437 1.65422 2.95015 2.08773 3.13674
2835.3 2.24663 1.62837 1.95632 3.40833 2.12726 3.23265
2885.3 2.81382 1.79063 2.24004 4.23436 2.2439 3.27016
2891 2.87851 1.8111 2.27025 4.32392 2.24972 3.32075
