0 7.77683
5.00834724541 7.77683
20.0333889816 8.45308
40.0667779633 9.28302
55.0918196995 9.68262
75.1252086811 9.92852
100.166944908 9.31375
115.191986644 8.26865
135.225375626 7.37723
145.242070117 6.57803
170.283806344 5.53292
200.333889816 4.45708
235.392320534 3.44271
250.41736227 2.92015
295.492487479 2.52055
350.584307179 2.55129
385.642737896 2.64351
435.726210351 2.61277
455.759599332 2.64351
480.801335559 2.70498
530.884808013 3.01237
595.993322204 3.22754
646.076794658 3.22754
701.168614357 3.01237
776.293823038 2.76646
856.427378965 2.45908
921.535893155 2.21317
986.644407346 1.998
1086.81135225 1.69062
1171.95325543 1.22954
1257.0951586 0.829938
1352.25375626 0.461077
1417.36227045 0.307385
1527.54590985 0.184431
1632.721202 0.215169
1727.87979967 0.276646
1848.08013356 0.430338
1913.18864775 0.553292
2023.37228715 0.737723
2153.58931553 0.922154
2248.74791319 1.04511
2333.88981636 1.1988
2454.09015025 1.38323
2519.19866444 1.53692
2579.29883139 1.75209
2674.45742905 2.30538
2719.53255426 2.61277
2764.60767947 2.95089
2809.68280467 3.38123
2849.74958264 3.93452
2900 4.45708
