0 5.52743
1 5.51282
2 5.49986
3 5.48892
3 5.48892
4 5.48036
5 5.47377
6 5.46867
7 5.46509
8 5.46303
9 5.46207
10 5.46192
11 5.46248
12 5.46366
13 5.46539
14 5.46756
15 5.4701
15 5.4701
16 5.47291
17 5.4758
18 5.47871
19 5.48165
20 5.48463
21 5.48766
22 5.49074
23 5.49388
24.4 5.4984
24.4 5.4984
25 5.5004
26 5.50382
27 5.50735
28 5.51099
29 5.51475
30 5.51863
31 5.52263
32 5.52672
33 5.53078
34 5.5348
35 5.53876
40 5.5936
45 5.59053
50 5.58093
60 5.54363
70 5.51497
80 5.48946
80 5.48946
90 5.49892
100 5.50814
110 5.48854
120 5.38836
130 5.20939
140 4.97544
150 4.71737
160 4.3973
170 4.09825
180 3.80748
190 3.52104
200 3.24076
210 3.04465
220 2.88149
220 2.88149
230 2.72806
240 2.58129
250 2.45349
260 2.3458
270 2.24511
280 2.13998
290 2.03098
300 1.92472
310 1.82437
320 1.73437
330 1.66535
340 1.61027
350 1.56449
360 1.53004
370 1.50596
380 1.48935
390 1.47543
400 1.46172
400 1.46172
410 1.44728
420 1.43148
430 1.41333
440 1.38836
450 1.35956
460 1.32849
470 1.29602
480 1.26441
490 1.23521
500 1.2096
510 1.18751
520 1.17006
530 1.15585
540 1.14292
550 1.13133
560 1.12025
570 1.10689
580 1.08811
590 1.06077
600 1.02833
600 1.02833
610 0.995229
620 0.963303
630 0.932609
640 0.904628
650 0.882807
660 0.867196
670 0.850332
670 0.850332
685.3 0.70004
735.3 0.58823
771 0.529184
771 0.529184
785.3 0.508714
835.3 0.448851
885.3 0.394373
935.3 0.336324
985.3 0.276596
1035.3 0.2223
1085.3 0.175648
1135.3 0.136152
1185.3 0.100832
1235.3 0.0702284
1285.3 0.0451461
1335.3 0.0260407
1385.3 0.0125546
1435.3 0.00399034
1485.3 0.000205414
1535.3 0.001175
1585.3 0.0067933
1635.3 0.0170118
1685.3 0.0320953
1735.3 0.0521426
1785.3 0.0773552
1835.3 0.107162
1885.3 0.142506
1935.3 0.185274
1985.3 0.235161
2035.3 0.28748
2085.3 0.341313
2135.3 0.395487
2185.3 0.453695
2235.3 0.518453
2285.3 0.590245
2335.3 0.667308
2385.3 0.748479
2435.3 0.833822
2485.3 0.94265
2535.3 1.0657
2585.3 1.18924
2635.3 1.3496
2685.3 1.57591
2735.3 1.77354
2741 1.79216
2741 1.79216
2785.3 1.91506
2835.3 2.05554
2885.3 2.28004
2891 2.30943
