0 8.97563
20.0333889816 8.69898
40.0667779633 8.91415
55.0918196995 8.36086
80.1335559265 7.46945
95.1585976628 7.53092
110.183639399 7.93052
135.225375626 7.37723
150.250417362 6.82394
160.267111853 5.93252
170.283806344 5.31775
185.30884808 4.85668
205.342237062 4.18043
245.409015025 3.75009
285.475792988 3.13532
315.525876461 2.67425
395.659432387 2.18243
505.843071786 1.93652
601.001669449 1.65988
661.101836394 1.65988
751.252086811 1.56766
856.427378965 1.38323
941.569282137 1.29102
1026.71118531 0.983631
1136.89482471 0.645508
1267.11185309 0.368862
1372.28714524 0.184431
1482.47078464 0.122954
1547.57929883 0.184431
1637.72954925 0.276646
1752.92153589 0.522554
1858.09682805 0.737723
1958.26377295 0.952892
2058.43071786 1.22954
2173.62270451 1.35249
2298.83138564 1.47545
2368.94824708 1.5984
2424.04006678 1.65988
2544.24040067 1.81357
2634.39065109 1.93652
2709.51585977 2.12095
2744.57429048 2.21317
2859.76627713 2.12095
2900 2.12095
