0	0.09
1	0.089999901304
2	0.0899996052164
3	0.0899991117385
3	0.0899991117385
4	0.0899984208725
5	0.0899975326214
6	0.0899964469892
7	0.0899951639805
8	0.089993683601
9	0.0899920058571
10	0.0899901307564
11	0.0899880583069
12	0.0899857885177
13	0.0899833213989
14	0.0899806569613
15	0.0899777952165
15	0.0899777952165
16	0.089974736177
17	0.0899714798564
18	0.0899680262688
19	0.0899643754295
20	0.0899605273544
21	0.0899564820605
22	0.0899522395655
23	0.0899477998879
24.4	0.0899412531096
24.4	0.0899412531096
25	0.089938329064
26	0.0899332979591
27	0.0899280697549
28	0.0899226444742
29	0.0899170221407
30	0.0899112027793
31	0.0899051864153
32	0.0898989730752
33	0.0898925627863
34	0.0898859555766
35	0.0898791514751
40	0.0898421786662
45	0.0898002884071
50	0.0897534852916
60	0.0896451615592
70	0.0895172549833
80	0.0893698216682
80	0.0893698216682
90	0.0892029262828
100	0.089016642033
110	0.0888110506293
120	0.0885862422508
130	0.0883423155059
140	0.0880793773889
150	0.0877975432333
160	0.0874969366607
170	0.0871776895271
180	0.086839941865
190	0.0864838418215
200	0.0861095455939
210	0.085717217361
220	0.0853070292108
220	0.0853070292108
230	0.0848791610654
240	0.084433800602
250	0.0839711431703
260	0.0834913917072
270	0.0829947566476
280	0.082481455832
290	0.081951714411
300	0.0814057647469
310	0.0808438463111
320	0.0802662055797
330	0.0796730959249
340	0.0790647775043
350	0.0784415171465
360	0.077803588234
370	0.0771512705835
380	0.0764848503231
390	0.0758046197668
400	0.0751108772861
400	0.0751108772861
410	0.0744039271796
420	0.0736840795387
430	0.0729516501125
440	0.0722069601688
450	0.0714503363532
460	0.0706821105458
470	0.069902619716
480	0.0691122057741
490	0.0683112154218
500	0.0675
510	0.0666789153346
520	0.0658483215804
530	0.0650085830633
540	0.0641600681204
550	0.0633031489384
560	0.0624382013903
570	0.0615656048708
580	0.0606857421295
590	0.0597989991032
600	0.0589057647469
600	0.0589057647469
610	0.0580064308625
620	0.0571013919277
630	0.0561910449224
640	0.055275789155
650	0.0543560260868
660	0.0534321591564
670	0.0525045936022
670	0.0525045936022
685.3	0.0510791868092
735.3	0.0463852234876
771	0.0430214346757
771	0.0430214346757
785.3	0.0416760833676
835.3	0.0370033607738
885.3	0.0324182510328
935.3	0.0279709895663
985.3	0.0237103015018
1035.3	0.0196828678291
1085.3	0.0159328139544
1135.3	0.0125012262528
1185.3	0.00942570191712
1235.3	0.00673993703565
1285.3	0.00447335741045
1335.3	0.00265079616221
1385.3	0.00129222165335
1435.3	0.000412518710502
1485.3	2.13255431913e-05
1535.3	0.000122928145622
1585.3	0.00071621333842
1635.3	0.00179468096486
1685.3	0.00334651510795
1735.3	0.00535471354806
1785.3	0.00779727404285
1835.3	0.0106474353884
1885.3	0.0138739706206
1935.3	0.0174415291442
1985.3	0.0213110240414
2035.3	0.0254400603165
2085.3	0.029783399384
2135.3	0.0342934547121
2185.3	0.0389208131908
2235.3	0.0436147765124
2285.3	0.0483239166324
2335.3	0.0529966392262
2385.3	0.0575817489672
2435.3	0.0620290104337
2485.3	0.0662896984982
2535.3	0.0703171321709
2585.3	0.0740671860456
2635.3	0.0774987737472
2685.3	0.0805742980829
2735.3	0.0832600629644
2741	0.0835401301459
2741	0.0835401301459
2785.3	0.0855266425896
2835.3	0.0873492038378
2885.3	0.0887077783466
2891	0.0888324760877
