0 6.61465 4.59242 4.46197 5.72749 5.80576 5.96232
1 6.58999 4.593 4.44874 5.73229 5.78851 5.92442
2 6.56564 4.59388 4.44291 5.73429 5.77253 5.88993
3 6.5416 4.59507 4.44705 5.7327 5.75783 5.85926
3 6.5416 4.59507 4.44705 5.7327 5.75783 5.85926
4 6.51788 4.59655 4.46368 5.72677 5.74442 5.83288
5 6.49448 4.5983 4.48806 5.71824 5.73231 5.81122
6 6.47142 4.60032 4.51522 5.70884 5.72151 5.79472
7 6.4487 4.60259 4.54476 5.69863 5.71203 5.78382
8 6.42632 4.60512 4.57625 5.6877 5.70389 5.77891
9 6.4043 4.60787 4.60928 5.67609 5.69708 5.77783
10 6.38263 4.61086 4.64345 5.6639 5.69163 5.77907
11 6.36133 4.61406 4.67833 5.65119 5.68754 5.78243
12 6.34041 4.61746 4.71351 5.63803 5.68483 5.78775
13 6.31986 4.62105 4.74858 5.6245 5.6835 5.79482
14 6.29971 4.62483 4.78314 5.61067 5.68357 5.80347
15 6.27994 4.62878 4.81675 5.5966 5.68504 5.81351
15 6.27994 4.62878 4.81675 5.5966 5.68504 5.81351
16 6.26058 4.63289 4.8489 5.58237 5.68799 5.82475
17 6.24162 4.63715 4.87767 5.56805 5.69327 5.83702
18 6.22308 4.64156 4.90284 5.55372 5.70094 5.85011
19 6.20495 4.64609 4.92483 5.53944 5.71073 5.86385
20 6.18725 4.65074 4.94408 5.52528 5.72237 5.87805
21 6.16999 4.65551 4.96099 5.51133 5.73561 5.89253
22 6.15317 4.66037 4.976 5.49764 5.75018 5.9071
23 6.13679 4.66531 4.98952 5.48429 5.7658 5.92157
24.4 6.11449 4.67258 5.00676 5.46632 5.78895 5.94131
24.4 6.11449 4.67258 5.00676 5.46632 5.78895 5.94131
25 6.10502 4.67603 5.0138 5.45891 5.79917 5.94948
26 6.08932 4.68224 5.0254 5.44701 5.81638 5.96255
27 6.07373 4.68902 5.0372 5.43575 5.8336 5.97479
28 6.05826 4.69633 5.04963 5.42518 5.85054 5.986
29 6.0429 4.70415 5.0631 5.41538 5.86696 5.996
