0 6.37424
1 6.35532
2 6.34698
3 6.35288
3 6.35288
4 6.37661
5 6.41143
6 6.45022
7 6.4924
8 6.53737
9 6.58253
10 6.58677
11 6.59133
12 6.59617
13 6.60129
14 6.60667
15 6.6123
15 6.6123
16 6.61815
17 6.62423
18 6.6305
19 6.63696
20 6.64359
21 6.65038
22 6.6573
23 6.66436
24.4 6.67471
24.4 6.67471
25 6.67963
26 6.68849
27 6.69816
28 6.70858
29 6.71973
30 6.73156
31 6.74403
32 6.75709
33 6.77071
34 6.78485
35 6.79947
40 6.87885
45 6.99268
50 7.14499
60 7.47516
70 7.40159
80 7.26421
80 7.26421
90 7.13243
100 6.9909
110 6.76584
120 6.56874
130 6.3979
140 5.93217
150 5.48433
160 5.1114
170 4.77636
180 4.46081
190 4.17488
200 3.8024
210 3.48192
220 3.21266
220 3.21266
230 2.95263
240 2.70247
250 2.48685
260 2.33015
270 2.21314
280 2.12642
290 2.06288
300 2.00631
310 1.95489
320 1.9053
330 1.68278
340 1.50668
350 1.38343
360 1.3189
370 1.30016
380 1.32078
390 1.35189
400 1.38525
400 1.38525
410 1.42131
420 1.46538
430 1.52052
440 1.5275
450 1.50184
460 1.45697
470 1.40452
480 1.34305
490 1.27531
500 1.207
510 1.14366
520 1.09056
530 1.05138
540 1.02207
550 1.00445
560 0.99817
570 0.994118
580 0.990694
590 0.986913
600 0.981845
600 0.981845
610 0.974736
620 0.965646
630 0.900108
640 0.799166
650 0.749087
660 0.733734
670 0.717393
670 0.717393
685.3 0.691264
735.3 0.657109
771 0.544963
771 0.544963
785.3 0.509309
835.3 0.454596
885.3 0.427025
935.3 0.343696
985.3 0.267255
1035.3 0.210649
1085.3 0.170132
1135.3 0.134545
1185.3 0.101265
1235.3 0.0682179
1285.3 0.0403431
1335.3 0.0204284
1385.3 0.0079358
1435.3 0.00102269
1485.3 0.000526192
1535.3 0.00617742
1585.3 0.0179052
1635.3 0.0357008
1685.3 0.0589508
1735.3 0.0881513
1785.3 0.122644
1835.3 0.163353
1885.3 0.210977
1935.3 0.26031
1985.3 0.320519
2035.3 0.386648
2085.3 0.45277
2135.3 0.522951
2185.3 0.595956
2235.3 0.671489
2285.3 0.748878
2335.3 0.819497
2385.3 0.877406
2435.3 0.943126
2485.3 1.03446
2535.3 1.14344
2585.3 1.26149
2635.3 1.40389
2685.3 1.5927
2735.3 1.82692
2741 1.83725
2741 1.83725
2785.3 1.91032
2835.3 2.00453
2885.3 2.13502
2891 2.15149
