0 12
0 2.23098
1 2.22437
2 2.22146
3 2.22353
3 2.22353
4 2.23184
5 2.24403
6 2.25762
7 2.27239
8 2.28813
9 2.30395
10 2.30544
11 2.30705
12 2.30875
13 2.31055
14 2.31245
15 2.31443
15 2.31443
16 2.31649
17 2.31862
18 2.32083
19 2.3231
20 2.32544
21 2.32782
22 2.33026
23 2.33274
24.4 2.33638
24.4 2.33638
25 2.33811
26 2.34123
27 2.34463
28 2.34829
29 2.35221
30 2.35637
31 2.36075
32 2.36534
33 2.37012
34 2.37509
35 2.38023
40 2.40811
45 2.44808
50 2.50153
60 2.61745
70 2.59208
80 2.54442
80 2.54442
90 2.49879
100 2.44982
110 2.3716
120 2.30315
130 2.2439
140 2.0812
150 1.92473
160 1.7945
170 1.67754
180 1.5674
190 1.46765
200 1.33743
210 1.22539
220 1.13125
220 1.13125
230 1.04025
240 0.952642
250 0.877132
260 0.822352
270 0.781554
280 0.75145
290 0.729541
300 0.710123
310 0.692515
320 0.675503
330 0.597093
340 0.535036
350 0.491673
360 0.469139
370 0.462885
380 0.470677
390 0.482265
400 0.494728
400 0.494728
410 0.508197
420 0.524541
430 0.544873
440 0.547967
450 0.539349
460 0.523824
470 0.505561
480 0.484039
490 0.460248
500 0.436239
510 0.413973
520 0.395324
530 0.381659
540 0.371535
550 0.36564
560 0.363874
570 0.362939
580 0.362263
590 0.361498
600 0.360314
600 0.360314
610 0.3584
620 0.355738
630 0.332222
640 0.295519
650 0.27752
660 0.272343
670 0.266782
670 0.266782
685.3 0.257823
735.3 0.247681
771 0.207192
771 0.207192
785.3 0.194358
835.3 0.175858
885.3 0.167729
935.3 0.137524
985.3 0.109031
1035.3 0.0880927
1085.3 0.0730957
1135.3 0.0599228
1185.3 0.0470362
1235.3 0.0336655
1285.3 0.0215905
1335.3 0.0125725
1385.3 0.0063472
1435.3 0.00204185
1485.3 0.000104493
1535.3 0.000604947
1585.3 0.00356808
1635.3 0.00905165
1685.3 0.0170436
1735.3 0.0276724
1785.3 0.0409966
1835.3 0.0572624
1885.3 0.0771342
1935.3 0.098567
1985.3 0.125504
2035.3 0.155951
2085.3 0.188102
2135.3 0.223177
2185.3 0.26145
2235.3 0.302794
2285.3 0.346735
2335.3 0.389439
2385.3 0.428373
2435.3 0.472819
2485.3 0.533033
2535.3 0.605448
2585.3 0.687054
2635.3 0.786522
2685.3 0.918756
2735.3 1.08541
2741 1.09531
2741 1.09531
2785.3 1.17007
2835.3 1.26651
2885.3 1.39271
2891 1.40863
2900 12
