0	2891
-0.0013362749405  2552.51299827
0.000826482188633  2387.52166378
0.00633571976847  2232.23570191
0.0107384753528  2096.36048527
0.0162592991315  1970.19064125
0.0229001221378  1858.57885615
0.0317693574004  1746.96707106
0.041750867758  1630.50259965
0.0539646524382  1523.74350087
0.0695152624033  1402.42634315
0.0817387022492  1319.93067591
0.0961905543513  1237.43500867
0.108419787297  1169.49740035
0.12843687694  1072.44367418
0.147345553555  989.948006932
0.169592986488  897.746967071
0.186280974979  834.662045061
0.20741806385  752.166377816
0.225218327436  684.228769497
0.231886184906  640.554592721
0.227410050062  592.027729636
0.218486745871  567.764298094
0.203990480007  538.648180243
0.183923183501  509.532062392
0.15939713145  475.563258232
0.101437171423  422.183708839
0.0423649363  373.656845754
-0.00110455096238  334.835355286
-0.0323119777159  310.571923744
-0.0635213355025  281.455805893
-0.0947306932892  252.339688042
-0.117028333084  218.370883882
-0.130404599721  203.812824957
-0.135987216561  174.696707106
-0.137113008888  145.580589255
-0.130437427285  121.317157712
-0.107052615826  87.3483535529
-0.0747522243088  58.2322357019
0 0
