0	0.06
1	0.0599999342027
2	0.0599997368109
3	0.0599994078257
3	0.0599994078257
4	0.0599989472484
5	0.059998355081
6	0.0599976313261
7	0.059996775987
8	0.0599957890673
9	0.0599946705714
10	0.0599934205042
11	0.0599920388713
12	0.0599905256785
13	0.0599888809326
14	0.0599871046409
15	0.059985196811
15	0.059985196811
16	0.0599831574513
17	0.0599809865709
18	0.0599786841792
19	0.0599762502863
20	0.059973684903
21	0.0599709880403
22	0.0599681597103
23	0.0599651999253
24.4	0.0599608354064
24.4	0.0599608354064
25	0.0599588860426
26	0.0599555319728
27	0.0599520465033
28	0.0599484296494
29	0.0599446814272
30	0.0599408018528
31	0.0599367909435
32	0.0599326487168
33	0.0599283751908
34	0.0599239703844
35	0.0599194343167
40	0.0598947857775
45	0.0598668589381
50	0.059835656861
60	0.0597634410394
70	0.0596781699889
80	0.0595798811121
80	0.0595798811121
90	0.0594686175219
100	0.059344428022
110	0.0592073670862
120	0.0590574948339
130	0.0588948770039
140	0.058719584926
150	0.0585316954889
160	0.0583312911071
170	0.0581184596848
180	0.0578932945766
190	0.0576558945477
200	0.0574063637293
210	0.057144811574
220	0.0568713528072
220	0.0568713528072
230	0.0565861073769
240	0.0562892004013
250	0.0559807621135
260	0.0556609278048
270	0.0553298377651
280	0.0549876372213
290	0.054634476274
300	0.0542705098312
310	0.0538958975407
320	0.0535108037198
330	0.0531153972833
340	0.0527098516696
350	0.0522943447643
360	0.0518690588226
370	0.051434180389
380	0.0509899002154
390	0.0505364131779
400	0.0500739181908
400	0.0500739181908
410	0.0496026181197
420	0.0491227196925
430	0.0486344334083
440	0.0481379734459
450	0.0476335575688
460	0.0471214070305
470	0.0466017464773
480	0.0460748038494
490	0.0455408102812
500	0.045
510	0.0444526102231
520	0.0438988810536
530	0.0433390553755
540	0.042773378747
550	0.0422020992923
560	0.0416254675936
570	0.0410437365805
580	0.0404571614197
590	0.0398659994022
600	0.0392705098312
600	0.0392705098312
610	0.0386709539083
620	0.0380675946185
630	0.0374606966149
640	0.0368505261033
650	0.0362373507245
660	0.0356214394376
670	0.0350030624015
670	0.0350030624015
685.3	0.0340527912061
735.3	0.0309234823251
771	0.0286809564505
771	0.0286809564505
785.3	0.0277840555784
835.3	0.0246689071825
885.3	0.0216121673552
935.3	0.0186473263776
985.3	0.0158068676678
1035.3	0.0131219118861
1085.3	0.0106218759696
1135.3	0.00833415083519
1185.3	0.00628380127808
1235.3	0.0044932913571
1285.3	0.00298223827363
1335.3	0.00176719744147
1385.3	0.000861481102234
1435.3	0.000275012473668
1485.3	1.42170287942e-05
1535.3	8.19520970813e-05
1585.3	0.000477475558947
1635.3	0.00119645397657
1685.3	0.00223101007196
1735.3	0.00356980903204
1785.3	0.00519818269523
1835.3	0.00709829025893
1885.3	0.00924931374704
1935.3	0.0116276860961
1985.3	0.0142073493609
2035.3	0.016960040211
2085.3	0.0198555995893
2135.3	0.0228623031414
2185.3	0.0259472087939
2235.3	0.0290765176749
2285.3	0.0322159444216
2335.3	0.0353310928175
2385.3	0.0383878326448
2435.3	0.0413526736224
2485.3	0.0441931323322
2535.3	0.0468780881139
2585.3	0.0493781240304
2635.3	0.0516658491648
2685.3	0.0537161987219
2735.3	0.0555067086429
2741	0.0556934200973
2741	0.0556934200973
2785.3	0.0570177617264
2835.3	0.0582328025585
2885.3	0.0591385188978
2891	0.0592216507251
