0  0.221538461538
40.0667779633  0.201230769231
110.183639399  0.196615384615
150.250417362  0.191076923077
200.333889816  0.177230769231
260.434056761  0.151384615385
300.500834725  0.133846153846
365.609348915  0.118153846154
435.726210351  0.119307692308
490.81803005  0.121846153846
560.934891486  0.132
601.001669449  0.130153846154
646.076794658  0.129230769231
671.118530885  0.132
671.12530885  0.0738461538462
731.21869783  0.0572307692308
846.410684474  0.0443076923077
946.577629382  0.0350769230769
1161.93656093  0.0175384615385
1397.32888147  0.00184615384615
1522.5375626  0.00184615384615
1577.6293823  0.00276923076923
1642.73789649  0.00276923076923
1707.84641068  0.000923076923077
1737.89649416  0
1808.01335559  0.00461538461538
1888.14691152  0.0110769230769
1988.31385643  0.0221538461538
2088.48080134  0.0350769230769
2228.71452421  0.0507692307692
2333.88981636  0.0627692307692
2519.19866444  0.0886153846154
2644.40734558  0.107076923077
2744.57429048  0.119076923077
2784.64106845  0.126461538462
2819.69949917  0.139384615385
2859.76627713  0.163384615385
2900.00000000  0.191076923077
