0 3.55335
1 3.54396
2 3.53563
3 3.52859
3 3.52859
4 3.5231
5 3.51886
6 3.51558
7 3.51328
8 3.51196
9 3.51136
10 3.51126
11 3.51162
12 3.51239
13 3.51351
14 3.51491
15 3.51655
15 3.51655
16 3.51836
17 3.52022
18 3.5221
19 3.524
20 3.52593
21 3.52789
22 3.52988
23 3.53191
24.4 3.53483
24.4 3.53483
25 3.53612
26 3.53833
27 3.54062
28 3.54297
29 3.5454
30 3.54791
31 3.55049
32 3.55314
33 3.55577
34 3.55837
35 3.56093
40 3.59628
45 3.59441
50 3.58835
60 3.56464
70 3.54653
80 3.53049
80 3.53049
90 3.53698
100 3.54338
110 3.53128
120 3.46737
130 3.35278
140 3.2028
150 3.03728
160 2.8318
170 2.63981
180 2.45311
190 2.26913
200 2.08907
210 1.9632
220 1.85855
220 1.85855
230 1.76012
240 1.66597
250 1.58402
260 1.51502
270 1.45053
280 1.38312
290 1.31319
300 1.24499
310 1.18057
320 1.12281
330 1.07861
340 1.04342
350 1.01423
360 0.99239
370 0.97726
380 0.966976
390 0.95845
400 0.950058
400 0.950058
410 0.941197
420 0.931453
430 0.920179
440 0.904463
450 0.886251
460 0.866535
470 0.8459
480 0.825804
490 0.807276
500 0.791075
510 0.777173
520 0.766299
530 0.757535
540 0.749618
550 0.742571
560 0.735866
570 0.727654
580 0.715882
590 0.698456
600 0.677651
600 0.677651
610 0.656388
620 0.635872
630 0.616144
640 0.598184
650 0.584275
660 0.574463
670 0.563812
670 0.563812
685.3 0.464828
735.3 0.392514
771 0.354435
771 0.354435
785.3 0.341252
835.3 0.302798
885.3 0.267647
935.3 0.229708
985.3 0.190189
1035.3 0.153942
1085.3 0.122547
1135.3 0.0957375
1185.3 0.071486
1235.3 0.0502185
1285.3 0.0325735
1335.3 0.0189653
1385.3 0.00923286
1435.3 0.00296446
1485.3 0.000154218
1535.3 0.000891842
1585.3 0.00521501
1635.3 0.0132137
1685.3 0.0252344
1735.3 0.041515
1785.3 0.0623946
1835.3 0.0876055
1885.3 0.118126
1935.3 0.15579
1985.3 0.200677
2035.3 0.249083
2085.3 0.300397
2135.3 0.353741
2185.3 0.412604
2235.3 0.479631
2285.3 0.555739
2335.3 0.639772
2385.3 0.731072
2435.3 0.830159
2485.3 0.957142
2535.3 1.10417
2585.3 1.25801
2635.3 1.4584
2685.3 1.74065
2735.3 2.00347
2741 2.02979
2741 2.02979
2785.3 2.21387
2835.3 2.43326
2885.3 2.76548
2891 2.80904
