0 0.177230769231
1 0.176987418585
2 0.176832332985
3 0.176798577323
3 0.176798577323
4 0.176919216491
5 0.177227315382
6 0.177666538689
7 0.178151222128
8 0.178674624386
9 0.179230010022
10 0.179810643595
11 0.180409789664
12 0.181020712788
13 0.181636677527
14 0.182250948438
15 0.182856790081
15 0.182856790081
16 0.183447467016
17 0.1840162438
18 0.184556384994
19 0.185061155156
20 0.185523818845
21 0.185959106897
22 0.186388545144
23 0.18681132313
24.4 0.187390433285
24.4 0.187390433285
25 0.187633558431
26 0.188031345801
27 0.188419133023
28 0.188796085124
29 0.189161367131
30 0.189514144073
31 0.189853580978
32 0.190178842874
33 0.190489094789
34 0.19078350175
35 0.191061228787
40 0.191856333464
45 0.191856900897
50 0.191551646874
60 0.19197876728
70 0.195682635233
80 0.198681667236
80 0.198681667236
90 0.198250911325
100 0.19761725421
110 0.196637513359
120 0.195435563013
130 0.194182998198
140 0.192778964772
150 0.190951482916
160 0.178094086848
170 0.1599907494
180 0.150743583707
190 0.140966852348
200 0.130200849817
210 0.122593741283
220 0.116548777882
220 0.116548777882
230 0.106507759988
240 0.0975499155371
250 0.0880122426756
260 0.0818674167757
270 0.0777066912364
280 0.0744292445305
290 0.0719989034714
300 0.070356221344
310 0.069443310677
320 0.0691304476412
330 0.0689330376769
340 0.0622646153842
350 0.0555479696786
360 0.0537617638684
370 0.055956978678
380 0.0602345756538
390 0.0652728871111
400 0.0652173531986
400 0.0652173531986
410 0.0645092351476
420 0.063837403156
430 0.063192148747
440 0.0625637634441
450 0.0619425387704
460 0.0613187662494
470 0.0606827374043
480 0.0600247437585
490 0.0593350768352
500 0.0586040281578
510 0.0578178055892
520 0.056944431482
530 0.0560023903008
540 0.055020422757
550 0.0540272695618
560 0.0530516714264
570 0.0521223690623
580 0.0512681031807
590 0.0505176144928
600 0.04989964371
600 0.04989964371
610 0.0495321909047
620 0.0494797424003
630 0.0496155416524
640 0.0498114637399
650 0.0472222562387
660 0.0470140726488
670 0.0467814859415
670 0.0467814859415
685.3 0.04465190641
735.3 0.0382859823229
771 0.0346477100485
771 0.0346477100485
785.3 0.0334259052087
835.3 0.0300578099406
885.3 0.0280562909981
935.3 0.0271538507123
985.3 0.026463254351
1035.3 0.0255717934665
1085.3 0.0236346593715
1135.3 0.0195054174178
1185.3 0.0156744349048
1235.3 0.0117136673653
1285.3 0.00799769729497
1335.3 0.00477706202513
1385.3 0.00230229888692
1435.3 0.00108570635742
1485.3 0.00132436475854
1535.3 0.00204877300649
1585.3 0.00285191430786
1635.3 0.00292217417867
1685.3 0.00158543658472
1735.3 5.13457888921e-05
1785.3 0.00258879789835
1835.3 0.00669224937266
1885.3 0.0108116833802
1935.3 0.015934208996
1985.3 0.0183151752902
2035.3 0.0202907168538
2085.3 0.0227529317833
2135.3 0.0255040756525
2185.3 0.028583200092
2235.3 0.0308188204091
2285.3 0.0332682089944
2335.3 0.0360718121034
2385.3 0.0369991625825
2435.3 0.037239994401
2485.3 0.0397709192993
2535.3 0.0436309905681
2585.3 0.0423012597519
2635.3 0.0481249899006
2685.3 0.0483547348813
2735.3 0.0437570832735
2741 0.0430333182213
2741 0.0430333182213
2785.3 0.0367784340128
2835.3 0.0296088816893
2885.3 0.0224720760544
2891 0.021638029502
