0  0.233538461538
5.00834724541  0.233538461538
20.0333889816  0.253846153846
40.0667779633  0.278769230769
55.0918196995  0.290769230769
75.1252086811  0.298153846154
100.166944908  0.279692307692
115.191986644  0.248307692308
135.225375626  0.221538461538
145.242070117  0.197538461538
170.283806344  0.166153846154
200.333889816  0.133846153846
235.392320534  0.103384615385
250.41736227  0.0876923076923
295.492487479  0.0756923076923
350.584307179  0.0766153846154
385.642737896  0.0793846153846
435.726210351  0.0784615384615
455.759599332  0.0793846153846
480.801335559  0.0812307692308
530.884808013  0.0904615384615
595.993322204  0.0969230769231
646.076794658  0.0969230769231
701.168614357  0.0904615384615
776.293823038  0.0830769230769
856.427378965  0.0738461538462
921.535893155  0.0664615384615
986.644407346  0.06
1086.81135225  0.0507692307692
1171.95325543  0.0369230769231
1257.0951586  0.0249230769231
1352.25375626  0.0138461538462
1417.36227045  0.00923076923077
1527.54590985  0.00553846153846
1632.721202  0.00646153846154
1727.87979967  0.00830769230769
1848.08013356  0.0129230769231
1913.18864775  0.0166153846154
2023.37228715  0.0221538461538
2153.58931553  0.0276923076923
2248.74791319  0.0313846153846
2333.88981636  0.036
2454.09015025  0.0415384615385
2519.19866444  0.0461538461538
2579.29883139  0.0526153846154
2674.45742905  0.0692307692308
2719.53255426  0.0784615384615
2764.60767947  0.0886153846154
2809.68280467  0.101538461538
2849.74958264  0.118153846154
2900  0.133846153846
