0 5.09939
1 5.08427
2 5.07761
3 5.08234
3 5.08234
4 5.10134
5 5.12921
6 5.16026
7 5.19401
8 5.23
9 5.26614
10 5.26955
11 5.27321
12 5.27709
13 5.2812
14 5.28552
15 5.29003
15 5.29003
16 5.29473
17 5.2996
18 5.30464
19 5.30982
20 5.31514
21 5.32058
22 5.32613
23 5.33179
24.4 5.34009
24.4 5.34009
25 5.34403
26 5.35114
27 5.35888
28 5.36724
29 5.37617
30 5.38565
31 5.39564
32 5.40611
33 5.41702
34 5.42835
35 5.44006
40 5.50366
45 5.59483
50 5.7168
60 5.98126
70 5.92276
80 5.81327
80 5.81327
90 5.70836
100 5.59575
110 5.4163
120 5.25915
130 5.12299
140 4.75065
150 4.39259
160 4.09451
170 3.82678
180 3.57468
190 3.34633
200 3.0486
210 2.79244
220 2.57715
220 2.57715
230 2.36911
240 2.16888
250 1.9963
260 1.87097
270 1.7775
280 1.70839
290 1.65793
300 1.61315
310 1.57249
320 1.5332
330 1.35462
340 1.21328
350 1.11442
360 1.06282
370 1.04813
380 1.06522
390 1.09087
400 1.11845
400 1.11845
410 1.14826
420 1.18451
430 1.22971
440 1.23595
450 1.21577
460 1.18003
470 1.13816
480 1.089
490 1.03478
500 0.98013
510 0.929457
520 0.886954
530 0.855675
540 0.832362
550 0.818541
560 0.813964
570 0.811238
580 0.809085
590 0.806724
600 0.80342
600 0.80342
610 0.798485
620 0.79188
630 0.738893
640 0.656686
650 0.61614
660 0.604097
670 0.591217
670 0.591217
685.3 0.570543
735.3 0.545408
771 0.454548
771 0.454548
785.3 0.425732
835.3 0.383044
885.3 0.363153
935.3 0.295868
985.3 0.232997
1035.3 0.186921
1085.3 0.153947
1135.3 0.125219
1185.3 0.0974868
1235.3 0.0691784
1285.3 0.0439698
1335.3 0.025366
1385.3 0.0126819
1435.3 0.00403855
1485.3 0.000204511
1535.3 0.00117112
1585.3 0.00682963
1635.3 0.0171235
1685.3 0.0318526
1735.3 0.0510706
1785.3 0.0746839
1835.3 0.102924
1885.3 0.136733
1935.3 0.172244
1985.3 0.216104
2035.3 0.264477
2085.3 0.314041
2135.3 0.366633
2185.3 0.422431
2235.3 0.480936
2285.3 0.541121
2335.3 0.596867
2385.3 0.644433
2435.3 0.69782
2485.3 0.771373
2535.3 0.858645
2585.3 0.954364
2635.3 1.06949
2685.3 1.22224
2735.3 1.41185
2741 1.42101
2741 1.42101
2785.3 1.48723
2835.3 1.57211
2885.3 1.6872
2891 1.70169
