0 10.4914 7.28397 7.07706 9.08429 9.20843 9.45674
1 10.4604 7.29054 7.06155 9.09896 9.18819 9.40393
2 10.4276 7.29604 7.05626 9.10723 9.16797 9.35442
3 10.3931 7.30052 7.06535 9.10796 9.14788 9.30904
3 10.3931 7.30052 7.06535 9.10796 9.14788 9.30904
4 10.357 7.30397 7.09284 9.09991 9.12796 9.26853
5 10.3213 7.30782 7.13262 9.08768 9.11004 9.23544
6 10.2861 7.31203 7.17678 9.07399 9.09413 9.21049
7 10.2496 7.31536 7.22344 9.05741 9.0787 9.1928
8 10.2117 7.31771 7.27184 9.03798 9.0637 9.18293
9 10.173 7.31947 7.32171 9.0163 9.04964 9.17791
10 10.1342 7.321 7.37275 8.993 9.03702 9.17585
11 10.095 7.32222 7.42422 8.9681 9.02579 9.17637
12 10.0559 7.32332 7.47566 8.94196 9.01619 9.17941
13 10.0169 7.32434 7.52648 8.9148 9.00832 9.18476
14 9.97818 7.32532 7.57607 8.8868 9.00227 9.19219
15 9.93992 7.32645 7.62398 8.85832 8.99831 9.20165
15 9.93992 7.32645 7.62398 8.85832 8.99831 9.20165
16 9.90218 7.32772 7.66937 8.82948 8.99654 9.21285
17 9.86542 7.32942 7.70957 8.80079 8.99871 9.22591
18 9.82973 7.33162 7.74433 8.77244 9.00498 9.24061
19 9.79502 7.33423 7.77425 8.74446 9.01485 9.25657
20 9.76114 7.33711 7.79988 8.7168 9.02774 9.27334
21 9.7287 7.34069 7.82238 8.69013 9.04378 9.2912
22 9.6984 7.3455 7.843 8.66519 9.06323 9.31056
23 9.67 7.35133 7.8622 8.64184 9.08542 9.33087
24.4 9.63285 7.36125 7.88772 8.61171 9.11999 9.36003
24.4 9.63285 7.36125 7.88772 8.61171 9.11999 9.36003
25 9.61746 7.36632 7.89842 8.59962 9.13564 9.37244
26 9.59213 7.37565 7.9162 8.58035 9.16219 9.39244
27 9.56727 7.38609 7.93454 8.56232 9.18901 9.41141
28 9.54261 7.39738 7.95387 8.54541 9.21542 9.42878
29 9.51798 7.40935 7.97472 8.52958 9.24085 9.4441
30 9.49321 7.42182 7.99761 8.51478 9.26471 9.4569
31 9.46806 7.43453 8.02297 8.5009 9.28633 9.46662
32 9.44254 7.44743 8.05148 8.48775 9.30528 9.47299
33 9.41673 7.46056 8.08384 8.47434 9.32123 9.47579
34 9.39047 7.47372 8.12058 8.46044 9.33359 9.47456
35 9.36369 7.4868 8.16226 8.44596 9.34186 9.46893
40 9.15138 7.49185 8.68423 8.30102 9.26665 9.31707
45 9.02486 7.5975 8.78681 8.23131 9.21285 9.20382
50 8.90125 7.74096 8.87379 8.16232 9.07356 9.06737
60 8.69794 8.17157 9.05874 8.07281 8.45777 8.84736
70 8.54987 8.39351 9.13548 7.98987 8.12035 8.82633
80 8.43775 8.55816 9.07943 7.84237 7.8758 8.98731
80 8.43775 8.55816 9.07943 7.84237 7.8758 8.98731
90 8.32035 8.65608 8.86581 7.67723 7.98544 9.2075
100 8.23665 8.744 8.53788 7.5264 8.23958 9.51709
110 8.11801 8.70567 8.07343 7.25977 8.44988 9.83853
120 7.95266 8.50385 7.48694 6.99963 8.52604 9.70763
130 7.83326 8.25376 6.9238 6.83352 8.33287 9.47151
140 7.70495 7.92956 6.35432 6.62994 7.80138 9.21406
150 7.55299 7.52922 5.88024 6.34576 7.23321 8.76156
160 7.36319 6.98331 5.46403 6.10125 6.66094 7.66564
170 7.12997 6.31019 5.06293 5.78578 5.93158 6.95962
180 7.06383 5.92614 4.80582 5.56612 5.33055 6.4079
190 6.92721 5.18656 4.54124 5.35408 5.02561 5.73107
200 6.73789 4.65275 4.16622 5.15178 4.75692 4.90346
210 6.46197 4.25668 3.81624 4.9272 4.54517 4.52474
220 6.21238 3.91649 3.53317 4.72726 4.42406 4.27525
220 6.21238 3.91649 3.53317 4.72726 4.42406 4.27525
230 6.01267 3.60147 3.27382 4.56011 4.32609 4.07615
240 5.81041 3.28875 3.01938 4.40719 4.22506 3.89045
250 5.54282 3.00839 2.76948 4.23278 4.07829 3.70818
260 5.26165 2.8189 2.58503 4.06993 3.93021 3.55886
270 4.98644 2.69803 2.45341 3.91658 3.78283 3.4119
280 4.75491 2.63534 2.37439 3.75891 3.62771 3.24358
290 4.57526 2.60616 2.33693 3.59062 3.46958 3.05188
300 4.43497 2.58052 2.31265 3.53637 3.22011 2.8365
310 4.32797 2.56326 2.29878 3.51409 3.00679 2.57705
320 4.23842 2.56271 2.29262 3.49617 2.85736 2.28616
330 4.12231 2.56029 2.27577 3.44797 2.76484 2.04187
340 3.9918 2.55468 2.25747 3.37935 2.70938 1.83841
350 3.86572 2.55406 2.24087 3.29944 2.64796 1.6934
360 3.79901 2.59199 2.25212 3.26097 2.61433 1.6365
370 3.77667 2.66798 2.28411 3.26471 2.60148 1.64869
380 3.76109 2.75939 2.31882 3.28407 2.59065 1.71345
390 3.74943 2.85494 2.35097 3.31042 2.57753 1.79386
400 3.72623 2.9323 2.3668 3.32329 2.54664 1.87087
400 3.72623 2.9323 2.3668 3.32329 2.54664 1.87087
410 3.70895 2.99381 2.37315 3.33127 2.51065 1.95188
420 3.69878 3.02235 2.36359 3.33736 2.47235 2.04402
430 3.68984 3.0036 2.33413 3.34135 2.43399 2.15126
440 3.70534 2.97841 2.30895 3.36316 2.41476 2.20368
450 3.73534 2.94317 2.29058 3.39158 2.41052 2.21517
460 3.7671 2.89385 2.28324 3.4166 2.4101 2.19811
470 3.8028 2.80506 2.29174 3.42886 2.40612 2.16423
480 3.85776 2.68949 2.313 3.42395 2.3963 2.10877
490 3.91109 2.58974 2.34392 3.41012 2.3822 2.03707
500 3.96048 2.52425 2.38252 3.391 2.36548 1.95962
510 4.00816 2.49171 2.42678 3.36929 2.34774 1.88684
520 4.05224 2.50429 2.47212 3.34409 2.32806 1.82712
530 4.10199 2.5477 2.52067 3.32354 2.31182 1.79189
540 4.15221 2.60174 2.56527 3.30311 2.29557 1.77265
550 4.19801 2.66444 2.59906 3.27925 2.27649 1.77144
560 4.23677 2.72657 2.6167 3.25062 2.25327 1.78774
570 4.27254 2.7737 2.61925 3.2229 2.22995 1.80924
580 4.29584 2.76998 2.61779 3.19974 2.20938 1.83566
590 4.31995 2.65663 2.62224 3.1862 2.19562 1.86872
600 4.3448 2.46965 2.62632 3.1752 2.18434 1.90316
600 4.3448 2.46965 2.62632 3.1752 2.18434 1.90316
610 4.37244 2.26683 2.62492 3.16127 2.17239 1.93433
620 4.40984 2.06963 2.61582 3.14247 2.15908 1.96101
630 4.46228 1.86948 2.59885 3.11087 2.15406 1.9846
640 4.50911 1.69208 2.57093 3.05488 2.15738 1.99922
650 4.51399 1.60192 2.51738 2.96118 2.15211 1.99213
660 4.59389 1.59819 2.4833 2.88729 2.17238 1.99691
670 4.67939 1.59717 2.45564 2.82154 2.20382 1.99447
670 4.67939 1.59717 2.45564 2.82154 2.20382 1.99447
685.3 2.46991 1.59609 2.41573 2.73415 2.25661 1.95629
735.3 2.18332 1.71036 2.18238 2.4697 2.25445 1.68871
771 2.07083 1.78695 2.07207 2.36021 2.16276 1.49688
771 2.07083 1.78695 2.07207 2.36021 2.16276 1.49688
785.3 2.02914 1.81091 2.0481 2.33215 2.13676 1.43974
835.3 1.94844 1.86869 1.91827 2.24546 2.06261 1.42761
885.3 1.86768 1.85147 1.72767 2.05624 2.04169 1.48058
935.3 1.7989 1.79795 1.61529 1.91914 2.01649 1.34629
985.3 1.6988 1.67185 1.51962 1.76623 1.77547 1.1809
1035.3 1.59433 1.5241 1.42631 1.5882 1.52945 1.07092
1085.3 1.46217 1.34937 1.31239 1.38163 1.33421 1.00234
1135.3 1.30217 1.16026 1.17114 1.18197 1.19069 0.930355
1185.3 1.14771 0.985243 0.989259 1.00513 1.05312 0.85031
1235.3 1.01293 0.835404 0.841806 0.85583 0.906605 0.746924
1285.3 0.884824 0.705612 0.710549 0.728633 0.756131 0.626719
1335.3 0.755131 0.590864 0.581643 0.609405 0.622214 0.523097
1385.3 0.644295 0.500609 0.480263 0.520558 0.539323 0.463876
1435.3 0.566653 0.436586 0.414858 0.474085 0.487922 0.430676
1485.3 0.519209 0.395701 0.379773 0.454844 0.456336 0.409792
1535.3 0.498633 0.378808 0.370264 0.459367 0.445905 0.39438
1585.3 0.497551 0.379743 0.376845 0.476371 0.448283 0.391544
1635.3 0.51799 0.395709 0.400747 0.497717 0.47674 0.406841
1685.3 0.551108 0.417272 0.423322 0.531012 0.514853 0.445517
1735.3 0.604987 0.449551 0.449415 0.579498 0.566564 0.49637
1785.3 0.694522 0.503924 0.511039 0.658422 0.643359 0.56781
1835.3 0.807554 0.572789 0.585809 0.758433 0.722635 0.642217
1885.3 0.925777 0.648967 0.647798 0.870107 0.814102 0.722852
1935.3 1.04849 0.736893 0.709968 0.988921 0.935161 0.817206
