0 2.83485
1 2.82428
2 2.81385
3 2.80354
3 2.80354
4 2.79338
5 2.78335
6 2.77347
7 2.76374
8 2.75415
9 2.74471
10 2.73543
11 2.72631
12 2.71735
13 2.70854
14 2.69991
15 2.69145
15 2.69145
16 2.68315
17 2.67503
18 2.66709
19 2.65933
20 2.65175
21 2.64436
22 2.63716
23 2.63015
24.4 2.6206
24.4 2.6206
25 2.61655
26 2.60983
27 2.60316
28 2.59654
29 2.58997
30 2.58345
31 2.57698
32 2.57885
33 2.58029
34 2.58081
35 2.58033
40 2.56697
45 2.54449
50 2.51329
60 2.51753
70 2.54035
80 2.52496
80 2.52496
90 2.56874
100 2.65524
110 2.75487
120 2.73787
130 2.66583
140 2.58672
150 2.45815
160 2.1579
170 2.02493
180 1.97472
190 1.91893
200 1.85398
210 1.77851
220 1.70492
220 1.70492
230 1.63759
240 1.57135
250 1.50471
260 1.43472
270 1.36155
280 1.28986
290 1.22426
300 1.16726
310 1.11756
320 1.07344
330 1.03326
340 0.995779
350 0.962059
360 0.933486
370 0.908858
380 0.885561
390 0.864004
400 0.844593
400 0.844593
410 0.827721
420 0.813591
430 0.801057
440 0.789746
450 0.779553
460 0.76948
470 0.761423
480 0.758998
490 0.757419
500 0.755706
510 0.753766
520 0.751511
530 0.748878
540 0.745949
550 0.742719
560 0.739155
570 0.734642
580 0.726665
590 0.716298
600 0.705066
600 0.705066
610 0.694409
620 0.685688
630 0.679699
640 0.67501
650 0.670299
660 0.670996
670 0.669957
670 0.669957
685.3 0.378563
735.3 0.310481
771 0.28002
771 0.28002
785.3 0.269853
835.3 0.23709
885.3 0.199667
935.3 0.176558
985.3 0.140509
1035.3 0.112413
1085.3 0.0913958
1135.3 0.0718893
1185.3 0.0544176
1235.3 0.0391329
1285.3 0.0261276
1335.3 0.0155566
1385.3 0.00755647
1435.3 0.00239054
1485.3 0.000122449
1535.3 0.000698296
1585.3 0.00403796
1635.3 0.0101561
1685.3 0.0192944
1735.3 0.03193
1785.3 0.0484309
1835.3 0.0691989
1885.3 0.0944859
1935.3 0.12477
1985.3 0.159793
2035.3 0.198594
2085.3 0.240995
2135.3 0.287299
2185.3 0.336437
2235.3 0.388476
2285.3 0.445594
2335.3 0.510393
2385.3 0.586415
2435.3 0.672449
2485.3 0.764266
2535.3 0.862168
2585.3 0.978325
2635.3 1.19686
2685.3 1.62262
2735.3 1.97465
2741 1.99469
2741 1.99469
2785.3 2.09116
2835.3 2.27222
2885.3 2.82291
2891 2.88261
