0 7.37723 9.34449 7.77683 11.9573 8.97563 5.90178
1 7.35306 9.34769 7.75575 11.9718 8.95035 5.89368
2 7.32902 9.34919 7.74059 11.9816 8.92662 5.88852
3 7.30512 9.34909 7.73593 11.9843 8.90439 5.88739
3 7.30512 9.34909 7.73593 11.9843 8.90439 5.88739
4 7.28138 9.3475 7.74637 11.9771 8.8836 5.89141
5 7.25783 9.34452 7.77648 11.9575 8.8642 5.90167
6 7.23448 9.34013 7.81876 11.9304 8.84612 5.9163
7 7.21134 9.33434 7.86212 11.9027 8.8293 5.93244
8 7.18845 9.32734 7.9064 11.8743 8.81369 5.94986
9 7.16582 9.31934 7.95145 11.8454 8.79923 5.96836
10 7.14347 9.31053 7.99709 11.8158 8.78586 5.98769
11 7.12143 9.30111 8.04319 11.7858 8.77351 6.00765
12 7.0997 9.29128 8.08957 11.7552 8.76214 6.02799
13 7.07831 9.28124 8.13607 11.7241 8.75169 6.0485
14 7.05728 9.27119 8.18254 11.6926 8.74209 6.06896
15 7.03663 9.26132 8.22881 11.6607 8.73329 6.08913
15 7.03663 9.26132 8.22881 11.6607 8.73329 6.08913
16 7.01638 9.25184 8.27473 11.6284 8.72522 6.1088
17 6.99655 9.24294 8.32013 11.5957 8.71783 6.12774
18 6.97715 9.23482 8.36486 11.5627 8.71107 6.14573
19 6.95822 9.22768 8.40876 11.5294 8.70487 6.16254
20 6.93976 9.22171 8.45166 11.4958 8.69917 6.17794
21 6.9218 9.21655 8.49403 11.462 8.6972 6.19244
22 6.90436 9.2117 8.53649 11.4279 8.7021 6.20674
23 6.88745 9.20732 8.579 11.3937 8.71294 6.22082
24.4 6.86472 9.2023 8.63855 11.3456 8.73636 6.2401
24.4 6.86472 9.2023 8.63855 11.3456 8.73636 6.2401
25 6.85533 9.20064 8.66407 11.3249 8.74879 6.2482
26 6.84015 9.19867 8.70657 11.2904 8.77196 6.26144
27 6.82559 9.19783 8.74901 11.2558 8.7974 6.27436
28 6.81166 9.19828 8.79134 11.2212 8.82419 6.28691
29 6.79839 9.20019 8.83355 11.1866 8.85141 6.29907
30 6.78579 9.20372 8.8756 11.152 8.87815 6.31082
31 6.77389 9.20903 8.91745 11.1175 8.90348 6.32212
32 6.7627 9.21629 8.95909 11.083 8.92648 6.33296
33 6.75225 9.22565 9.00047 11.0488 8.94624 6.34329
34 6.74255 9.2373 9.04157 11.0146 8.96183 6.35309
35 6.73362 9.25138 9.08235 10.9807 8.97234 6.36234
40 6.70127 9.35223 9.28045 10.8149 8.91644 6.38882
45 6.68193 9.47687 9.4451 10.6583 8.7368 6.38883
50 6.66627 9.58885 9.56988 10.5148 8.54946 6.37867
60 6.64359 9.76828 9.77949 10.262 8.18278 6.39289
70 6.62846 9.93732 9.9008 10.0318 7.82144 6.51623
80 6.6161 10.0917 9.91764 9.80355 7.47393 6.69848
80 6.6161 10.0917 9.91764 9.80355 7.47393 6.69848
90 6.60176 10.174 9.72792 9.55639 7.44356 6.97074
100 6.58065 10.0962 9.32229 9.26951 7.66322 7.54614
110 6.54803 9.86376 8.61995 8.93079 7.93088 8.10623
120 6.508 9.5639 8.03641 8.583 7.80017 8.17911
130 6.46629 9.20522 7.63865 8.23521 7.53257 8.02137
140 6.41954 8.77159 6.9853 7.88742 7.23712 7.77668
150 6.36438 8.2184 6.35868 7.53963 6.83759 7.45651
160 6.30029 7.47863 5.93053 7.19184 5.95213 7.01966
170 6.22656 6.74344 5.54336 6.84783 5.32769 6.13412
180 6.13909 6.224 5.17368 6.52708 5.01976 5.70145
190 6.03375 5.51021 4.80954 6.21892 4.6942 5.22628
200 5.90646 4.78645 4.4679 5.91877 4.33569 4.71679
210 5.76534 4.2874 4.16248 5.63233 4.08237 4.38266
220 5.62303 3.88923 3.88107 5.357 3.95725 4.17122
220 5.62303 3.88923 3.88107 5.357 3.95725 4.17122
230 5.47982 3.54671 3.60106 5.09016 3.89209 4.02696
240 5.33597 3.24841 3.28297 4.83018 3.81809 3.91764
250 5.19173 2.97727 2.93081 4.58304 3.67965 3.82097
260 5.04737 2.75107 2.72618 4.35253 3.52621 3.71385
270 4.90214 2.58763 2.60439 4.14138 3.37278 3.57316
280 4.75571 2.47849 2.54378 3.95233 3.21934 3.40291
290 4.60935 2.39756 2.52289 3.7881 3.06591 3.21779
300 4.46429 2.34286 2.5199 3.64661 2.91247 3.0074
